diagnostic_type,state_mode,fee_rate,strategy_name,segment_name,segment_start_date,segment_end_date,segment_days,segment_total_return,segment_annualized_return,segment_max_drawdown,segment_sharpe,segment_total_turnover,segment_average_exposure,segment_total_fee_cost,segment_trade_count,segment_average_drawdown,segment_pct_position_gt_0,segment_pct_position_gt_0_05,segment_pct_position_gt_0_10,segment_pct_position_gt_0_20,segment_pct_rho_gt_0_5,segment_trend_persistence_gate_mean,segment_trend_persistence_gate_median,segment_pct_gate_eq_0,segment_pct_gate_gt_0,segment_pct_gate_gt_0_5,segment_base_exposure_C_mean,segment_base_exposure_E_mean,segment_exposure_reduction_from_gate_mean,gross_position_return,net_strategy_return,total_fee_cost,fee_drag,average_position_when_market_return_negative,average_position_when_market_return_positive,total_pnl_from_negative_return_days,total_pnl_from_positive_return_days
segment_metrics,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.0626689763700714,-0.03184142640271548,0.13974305072589333,-0.3642223570328771,8.735339852470618,0.050292131016687974,0.008693654405277884,256.0,0.08336910225306639,0.33424657534246577,0.26986301369863014,0.1958904109589041,0.10547945205479452,0.3726027397260274,0.26430159329244296,0.0,0.6438356164383562,0.3561643835616438,0.2821917808219178,0.17986322364883964,0.1347787210509038,0.0450845025979358,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.04956866019135676,-0.0626689763700714,0.008693654405277884,0.013100316178714648,0.05654404929690909,0.04410835353516136,-0.5469043651825667,0.49733570499120994
segment_metrics,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.09857109830321797,0.03183294395418046,0.14041034477113745,0.44264444320239926,11.24953093913178,0.05668086404679065,0.011305869024523347,380.0,0.09859669235713157,0.3278538812785388,0.2785388127853881,0.2374429223744292,0.1132420091324201,0.5963470319634703,0.27257113743854566,0.0,0.6566210045662101,0.34337899543378997,0.28036529680365296,0.19936731330664165,0.1564662649246323,0.042901048382009366,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.11423892351528844,0.09857109830321797,0.011305869024523347,0.01566782521207047,0.055838588389598015,0.05749738667129934,-0.7087517706526353,0.8229906941679237
segment_metrics,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,0.029724772102810215,0.005875504459054159,0.14041034477113745,0.11381859067982737,19.984870791602397,0.054125370834749574,0.01999952342980123,636.0,0.0925056563155055,0.3304109589041096,0.27506849315068493,0.22082191780821916,0.11013698630136987,0.5068493150684932,0.2692633197801046,0.0,0.6515068493150685,0.34849315068493153,0.2810958904109589,0.19156567744352085,0.1477912473751409,0.04377443006837994,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.06467026332393173,0.029724772102810215,0.01999952342980123,0.03494549122112152,0.056122493388881735,0.05217368660525098,-1.255656135835202,1.3203263991591339
segment_metrics,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.4454554959466994,-0.2553225503257799,0.7930253453633335,0.10215899760540786,1.0,1.0,0.001,1.0,0.46977675565264493,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.17896882028160732,-0.4454554959466994,0.001,0.6244243162283067,1.0,1.0,-11.730490544480467,11.909459364762077
segment_metrics,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.19790134568524587,0.06203872075346961,0.6935490580243677,0.4145442327521999,0.0,1.0,0.0,0.0,0.43510677486409105,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.8087453625948278,0.19790134568524587,0.0,0.6108440169095819,1.0,1.0,-12.378185469971548,13.186930832566375
segment_metrics,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,-0.3357103923521939,-0.07855059985962243,0.7930253453633335,0.2643766624188043,1.0,1.0,0.001,1.0,0.4489747671795126,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.9877141828764351,-0.3357103923521939,0.001,1.3234245752286289,1.0,1.0,-24.108676014452016,25.09639019732845
segment_metrics,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.10897156216602988,-0.05605697320549574,0.5193367154483004,0.0860067745171676,0.5,0.49931506849315066,0.0005,1.0,0.2547590660281097,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.07538544319173113,-0.10897156216602988,0.0005,0.184357005357761,0.5,0.4986376021798365,-5.865245272240234,5.940630715431966
segment_metrics,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.2797738860541332,0.08570310873977882,0.37780806371281905,0.4145442327521996,0.0,0.5,0.0,0.0,0.1860365156389727,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.4043726812974139,0.2797738860541332,0.0,0.12459879524328066,0.5,0.5,-6.189092734985774,6.593465416283188
segment_metrics,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,0.14031492647152355,0.02660875074007718,0.5193367154483004,0.25686135314950864,0.5,0.4997260273972603,0.0005,1.0,0.2135255357946275,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.479758124489145,0.14031492647152355,0.0005,0.33944319801762146,0.5,0.49945828819068255,-12.054338007226008,12.534096131715152
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.0866577077425128,-0.0443105670472822,0.13557061788483427,-0.40644700404317363,13.223777307366236,0.0675206094191596,0.012686945090355844,320.0,0.09147772174367982,0.4123287671232877,0.36027397260273974,0.27534246575342464,0.14520547945205478,0.37945205479452054,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06751037389365194,-0.0866577077425128,0.012686945090355844,0.01914733384886086,0.07363100983815211,0.061476807369856376,-0.7539058302978312,0.6863954564041792
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.20585421490727773,0.06438383099001221,0.11628898334181192,0.6657031392644168,22.563983192129285,0.08904063486545746,0.024872000880259208,522.0,0.07485605280583259,0.44018264840182647,0.3789954337899543,0.3187214611872146,0.1872146118721461,0.3013698630136986,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.22504761064384318,0.20585421490727773,0.024872000880259208,0.01919339573656545,0.08724060253794999,0.09078563023331095,-1.0395019889030943,1.2645495995469376
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,0.05350115004874456,0.01047832634119894,0.14993617929036385,0.1587648870061045,31.512725342781053,0.07124609131157104,0.030987990380004073,842.0,0.09739379135135691,0.4284931506849315,0.3649315068493151,0.286027397260274,0.13917808219178082,0.4843835616438356,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.10513591098389999,0.05350115004874456,0.030987990380004073,0.05163476093515543,0.07306196730000622,0.0694715299447579,-1.6510639361131294,1.7561998470970293
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.08675900995848063,-0.044363568064967884,0.13500892197939163,-0.40730732884569654,13.07462846635336,0.06767119215206063,0.012542588936322385,274.0,0.0911983360003927,0.40684931506849314,0.36164383561643837,0.27808219178082194,0.14520547945205478,0.37534246575342467,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06778194594371074,-0.08675900995848063,0.012542588936322385,0.01897706401476988,0.07383695504633069,0.06157263103320496,-0.7543272445218379,0.6865452985781271
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.2043817183765857,0.06395040659860585,0.11656155116289024,0.6632414254261345,22.077698233702,0.08914165569166367,0.02431630456576785,429.0,0.07500665287111868,0.5059360730593607,0.3771689497716895,0.3187214611872146,0.1872146118721461,0.3059360730593607,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.22325756551807768,0.2043817183765857,0.02431630456576785,0.018875847141491986,0.08736779347886502,0.0908612811101861,-1.0398759980958836,1.2631335636139611
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,0.0511315737123772,0.010023355280415203,0.14999388449254658,0.15400210057669947,30.799331195068824,0.07124755003497828,0.030265203688245555,685.0,0.09739735962693116,0.4641095890410959,0.3649315068493151,0.28712328767123285,0.13917808219178082,0.48547945205479454,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.1021100404588606,0.0511315737123772,0.030265203688245555,0.0509784667464834,0.07310254705701985,0.06943475771224644,-1.6513491190936669,1.7534591595525275
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.0626689763700714,-0.03184142640271548,0.13974305072589333,-0.3642223570328771,8.735339852470618,0.050292131016687974,0.008693654405277884,256.0,0.08336910225306639,0.33424657534246577,0.26986301369863014,0.1958904109589041,0.10547945205479452,0.3726027397260274,0.26430159329244296,0.0,0.6438356164383562,0.3561643835616438,0.2821917808219178,0.17986322364883964,0.1347787210509038,0.0450845025979358,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.04956866019135676,-0.0626689763700714,0.008693654405277884,0.013100316178714648,0.05654404929690909,0.04410835353516136,-0.5469043651825667,0.49733570499120994
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.17263725136654906,0.0545193714878085,0.12012403156305973,0.6246933697412185,13.555318263313993,0.06816473678871666,0.015064595582583157,383.0,0.0683447554730617,0.32968036529680367,0.2867579908675799,0.2493150684931507,0.14977168949771688,0.3406392694063927,0.27341086651290336,0.0,0.6547945205479452,0.3452054794520548,0.28036529680365296,0.20070787723369957,0.1567076969499363,0.04400018028376327,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.1853011474674361,0.17263725136654906,0.015064595582583157,0.012663896100887029,0.0657363492153362,0.07051887510175997,-0.8111391882434066,0.9964403357108428
segment_metrics,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,0.029724772102810215,0.005875504459054159,0.14041034477113745,0.11381859067982737,19.984870791602397,0.054125370834749574,0.01999952342980123,636.0,0.0925056563155055,0.3304109589041096,0.27506849315068493,0.22082191780821916,0.11013698630136987,0.5068493150684932,0.2692633197801046,0.0,0.6515068493150685,0.34849315068493153,0.2810958904109589,0.19156567744352085,0.1477912473751409,0.04377443006837994,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.06467026332393173,0.029724772102810215,0.01999952342980123,0.03494549122112152,0.056122493388881735,0.05217368660525098,-1.255656135835202,1.3203263991591339
segment_metrics,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.4454554959466994,-0.2553225503257799,0.7930253453633335,0.10215899760540786,1.0,1.0,0.001,1.0,0.46977675565264493,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.17896882028160732,-0.4454554959466994,0.001,0.6244243162283067,1.0,1.0,-11.730490544480467,11.909459364762077
segment_metrics,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.1966979617149256,0.06168296842620569,0.6375196811651249,0.41403117494391584,1.0,1.0,0.001,1.0,0.2486314840580647,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.8087408675259184,0.1966979617149256,0.001,0.6120429058109929,1.0,1.0,-12.378189965040455,13.186930832566375
segment_metrics,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,-0.3357103923521939,-0.07855059985962243,0.7930253453633335,0.2643766624188043,1.0,1.0,0.001,1.0,0.4489747671795126,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.9877141828764351,-0.3357103923521939,0.001,1.3234245752286289,1.0,1.0,-24.108676014452016,25.09639019732845
segment_metrics,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.10897156216602988,-0.05605697320549574,0.5193367154483004,0.0860067745171676,0.5,0.49931506849315066,0.0005,1.0,0.2547590660281097,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.07538544319173113,-0.10897156216602988,0.0005,0.184357005357761,0.5,0.4986376021798365,-5.865245272240234,5.940630715431966
segment_metrics,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.2867437113980327,0.08767050450947966,0.3778080637128193,0.4201200062169171,0.5,0.4995433789954338,0.0005,1.0,0.12603301680360154,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.410286619305075,0.2867437113980327,0.0005,0.12354290790704231,0.49907235621521334,0.5,-6.183178796978112,6.593465416283188
segment_metrics,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,0.14031492647152355,0.02660875074007718,0.5193367154483004,0.25686135314950864,0.5,0.4997260273972603,0.0005,1.0,0.2135255357946275,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,reset_state_segment_metrics,0.001,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.479758124489145,0.14031492647152355,0.0005,0.33944319801762146,0.5,0.49945828819068255,-12.054338007226008,12.534096131715152
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.09675525606577284,-0.04960811033856816,0.1396301104386578,-0.4673204411019821,12.953233238712105,0.06618537093253932,0.02471704612096219,320.0,0.09487705506513379,0.4123287671232877,0.36027397260273974,0.27123287671232876,0.1410958904109589,0.40273972602739727,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06614059122603504,-0.09675525606577284,0.02471704612096219,0.030614664839737807,0.072164849650898,0.06027106364435348,-0.7410954193194386,0.6749548280934035
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.11302577102882405,0.036338756605255984,0.15710938481666903,0.46157694417749795,17.741142863404264,0.07096474273453628,0.03445707376442639,522.0,0.10592474087245585,0.4392694063926941,0.36621004566210047,0.28584474885844746,0.1278538812785388,0.5990867579908675,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.1533664484709995,0.11302577102882405,0.03445707376442639,0.040340677442175454,0.07025933959388053,0.07164857779355326,-0.87139689315506,1.0247633416260595
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,0.005334677545125954,0.0010646660664466179,0.15710938481666903,0.05716121038739514,30.694376102116372,0.06905299401373749,0.05917411988538858,842.0,0.10150566654952702,0.4284931506849315,0.36383561643835616,0.28,0.13315068493150686,0.5205479452054794,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_C,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.08722585724496443,0.005334677545125954,0.05917411988538858,0.08189117969983847,0.07102619120219243,0.06712469080248466,-1.6124923124744985,1.6997181697194628
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.09634374068567109,-0.049391637258366594,0.13903269189238598,-0.4653706825630483,12.808848775508174,0.06633608158871027,0.024440990052319103,274.0,0.09455212093033667,0.40684931506849314,0.36027397260273974,0.273972602739726,0.1410958904109589,0.40136986301369865,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.06598578565071414,-0.09634374068567109,0.024440990052319103,0.030357955034956946,0.07235898096138438,0.06037882689584733,-0.7412067663741512,0.6752209807234371
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.11279576487783727,0.036267365413216845,0.15672436677058899,0.4609353811721568,17.175266022122067,0.07108435366326374,0.03341313154637221,408.0,0.10586943929750245,0.4511415525114155,0.3643835616438356,0.2876712328767123,0.1278538812785388,0.6,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.15201866477219003,0.11279576487783727,0.03341313154637221,0.039222899894352764,0.0703449040224359,0.07180119423233969,-0.8736062142103952,1.0256248789825853
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,0.005584858270333948,0.0011144847315400774,0.15672436677058899,0.057693665473877644,29.98411479763024,0.06918504483344236,0.05785412159869131,682.0,0.10134251195063614,0.4334246575342466,0.36273972602739724,0.2821917808219178,0.13315068493150686,0.5205479452054794,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_D,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.08603287912147586,0.005584858270333948,0.05785412159869131,0.08044802085114192,0.0711554471807932,0.06725947287535951,-1.6148129805845461,1.7008458597060223
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.06924516076747123,-0.03524363737131597,0.14358393939373626,-0.4112192337653205,8.616778464853795,0.04965386702070783,0.017091680149138963,256.0,0.08577853557242887,0.33424657534246577,0.26575342465753427,0.19452054794520549,0.10273972602739725,0.3726027397260274,0.26430159329244296,0.0,0.6438356164383562,0.3561643835616438,0.2821917808219178,0.17986322364883964,0.1347787210509038,0.0450845025979358,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,-0.048203096575734725,-0.06924516076747123,0.017091680149138963,0.0210420641917365,0.055814480976185174,0.04356039872142099,-0.540442567177895,0.4922394706021601
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.07519723814136814,0.02446245481200715,0.1451336186803417,0.3577729728405088,10.997692579066086,0.055076229676286004,0.021692848529219006,380.0,0.10215683887830153,0.3278538812785388,0.2776255707762557,0.2365296803652968,0.1050228310502283,0.6045662100456621,0.27257113743854566,0.0,0.6566210045662101,0.34337899543378997,0.28036529680365296,0.19936731330664165,0.1564662649246323,0.042901048382009366,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.10299581839050177,0.07519723814136814,0.021692848529219006,0.027798580249133634,0.054452600651362475,0.055680790907282014,-0.6936924166749459,0.7966882350654476
segment_metrics,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,0.0007450325295279558,0.00014896211986803465,0.1451336186803417,0.0404957800057739,19.61447104391988,0.052907284614054736,0.038784528678357966,636.0,0.09560551755595248,0.3304109589041096,0.27287671232876715,0.21972602739726027,0.10410958904109589,0.5117808219178083,0.2692633197801046,0.0,0.6515068493150685,0.34849315068493153,0.2810958904109589,0.19156567744352085,0.1477912473751409,0.04377443006837994,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,v4.2_candidate_E,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.0547927218147671,0.0007450325295279558,0.038784528678357966,0.05404768928523914,0.05500067444062039,0.05086152337509243,-1.2341349838528406,1.2889277056676076
segment_metrics,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.4460105955503564,-0.25569535507989494,0.7930253453633335,0.10157050859385487,1.0,1.0,0.002,1.0,0.46977675565264493,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.17896882028160732,-0.4460105955503564,0.002,0.6249794158319637,1.0,1.0,-11.730490544480467,11.909459364762077
segment_metrics,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.19790134568524564,0.06203872075346939,0.6935490580243677,0.4145442327522022,0.0,1.0,0.0,0.0,0.43510677486409105,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.8087453625948278,0.19790134568524564,0.0,0.6108440169095821,1.0,1.0,-12.378185469971548,13.186930832566375
segment_metrics,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,-0.33637534691440407,-0.07873514812200388,0.7930253453633335,0.2641037085693082,1.0,1.0,0.002,1.0,0.44897476717951257,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,true_buy_and_hold,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.9877141828764351,-0.33637534691440407,0.002,1.324089529790839,1.0,1.0,-24.108676014452016,25.09639019732845
segment_metrics,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,-0.1094172992534902,-0.05629310654922637,0.5193367154483008,0.08543242284784644,0.5,0.49931506849315066,0.001,1.0,0.25480679719469385,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_extra_early_2y,2021-05-18,2023-05-17,730,,,,,,,,,,,,,,,,,,,,,,,0.07538544319173113,-0.1094172992534902,0.001,0.18480274244522132,0.5,0.4986376021798365,-5.865245272240234,5.940630715431966
segment_metrics,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,0.27977388605413234,0.0857031087397786,0.37780806371281894,0.41454423275219826,0.0,0.5,0.0,0.0,0.18603651563897264,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_3y_recent,2023-05-18,2026-05-16,1095,,,,,,,,,,,,,,,,,,,,,,,0.4043726812974139,0.27977388605413234,0.0,0.12459879524328155,0.5,0.5,-6.189092734985774,6.593465416283188
segment_metrics,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,0.13974448378694526,0.026506017949993854,0.5193367154483008,0.2565931884968967,0.5,0.4997260273972603,0.001,1.0,0.21354462826126114,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
pnl_attribution,continuous_state_segment_metrics,0.002,fixed_0_5_exposure,ETH_5y_full,2021-05-18,2026-05-16,1825,,,,,,,,,,,,,,,,,,,,,,,0.479758124489145,0.13974448378694526,0.001,0.34001364070219975,0.5,0.49945828819068255,-12.054338007226008,12.534096131715152
